message;severity;node;stamp;topics;location
"kappa :-0.201226";"2";"/pure_pursuit";"1536981856.977843046";"/rosout,/twist_cmd";"/home/udacity/Git/carnd_cap_autogradr/submissions/1451056/ros/src/waypoint_follower/src/pure_pursuit_core.cpp:PurePursuit::calcCurvature:100"
"lookahead distance: 6.000000";"2";"/pure_pursuit";"1536981856.977823287";"/rosout,/twist_cmd";"/home/udacity/Git/carnd_cap_autogradr/submissions/1451056/ros/src/waypoint_follower/src/pure_pursuit_core.cpp:PurePursuit::calcLookaheadDistance:80"
"lateral accel = -1.469492";"2";"/pure_pursuit";"1536981856.944524403";"/rosout,/twist_cmd";"/home/udacity/Git/carnd_cap_autogradr/submissions/1451056/ros/src/waypoint_follower/src/pure_pursuit_core.cpp:TwistStamped waypoint_follower::PurePursuit::outputTwist:339"
"kappa :-0.19942";"2";"/pure_pursuit";"1536981856.944517475";"/rosout,/twist_cmd";"/home/udacity/Git/carnd_cap_autogradr/submissions/1451056/ros/src/waypoint_follower/src/pure_pursuit_core.cpp:PurePursuit::calcCurvature:100"
"lookahead distance: 6.000000";"2";"/pure_pursuit";"1536981856.944497859";"/rosout,/twist_cmd";"/home/udacity/Git/carnd_cap_autogradr/submissions/1451056/ros/src/waypoint_follower/src/pure_pursuit_core.cpp:PurePursuit::calcLookaheadDistance:80"
"lateral accel = -1.469492";"2";"/pure_pursuit";"1536981856.944524403";"/rosout,/twist_cmd";"/home/udacity/Git/carnd_cap_autogradr/submissions/1451056/ros/src/waypoint_follower/src/pure_pursuit_core.cpp:TwistStamped waypoint_follower::PurePursuit::outputTwist:339"
"kappa :-0.19942";"2";"/pure_pursuit";"1536981856.944517475";"/rosout,/twist_cmd";"/home/udacity/Git/carnd_cap_autogradr/submissions/1451056/ros/src/waypoint_follower/src/pure_pursuit_core.cpp:PurePursuit::calcCurvature:100"
"lookahead distance: 6.000000";"2";"/pure_pursuit";"1536981856.944497859";"/rosout,/twist_cmd";"/home/udacity/Git/carnd_cap_autogradr/submissions/1451056/ros/src/waypoint_follower/src/pure_pursuit_core.cpp:PurePursuit::calcLookaheadDistance:80"
"lateral accel = -1.471030";"2";"/pure_pursuit";"1536981856.911183444";"/rosout,/twist_cmd";"/home/udacity/Git/carnd_cap_autogradr/submissions/1451056/ros/src/waypoint_follower/src/pure_pursuit_core.cpp:TwistStamped waypoint_follower::PurePursuit::outputTwist:339"
"kappa :-0.19942";"2";"/pure_pursuit";"1536981856.911173534";"/rosout,/twist_cmd";"/home/udacity/Git/carnd_cap_autogradr/submissions/1451056/ros/src/waypoint_follower/src/pure_pursuit_core.cpp:PurePursuit::calcCurvature:100"
"lookahead distance: 6.000000";"2";"/pure_pursuit";"1536981856.911153829";"/rosout,/twist_cmd";"/home/udacity/Git/carnd_cap_autogradr/submissions/1451056/ros/src/waypoint_follower/src/pure_pursuit_core.cpp:PurePursuit::calcLookaheadDistance:80"
"lateral accel = -1.471030";"2";"/pure_pursuit";"1536981856.911183444";"/rosout,/twist_cmd";"/home/udacity/Git/carnd_cap_autogradr/submissions/1451056/ros/src/waypoint_follower/src/pure_pursuit_core.cpp:TwistStamped waypoint_follower::PurePursuit::outputTwist:339"
"kappa :-0.19942";"2";"/pure_pursuit";"1536981856.911173534";"/rosout,/twist_cmd";"/home/udacity/Git/carnd_cap_autogradr/submissions/1451056/ros/src/waypoint_follower/src/pure_pursuit_core.cpp:PurePursuit::calcCurvature:100"
"lookahead distance: 6.000000";"2";"/pure_pursuit";"1536981856.911153829";"/rosout,/twist_cmd";"/home/udacity/Git/carnd_cap_autogradr/submissions/1451056/ros/src/waypoint_follower/src/pure_pursuit_core.cpp:PurePursuit::calcLookaheadDistance:80"
"lateral accel = -1.471030";"2";"/pure_pursuit";"1536981856.877852139";"/rosout,/twist_cmd";"/home/udacity/Git/carnd_cap_autogradr/submissions/1451056/ros/src/waypoint_follower/src/pure_pursuit_core.cpp:TwistStamped waypoint_follower::PurePursuit::outputTwist:339"
"kappa :-0.19942";"2";"/pure_pursuit";"1536981856.877845363";"/rosout,/twist_cmd";"/home/udacity/Git/carnd_cap_autogradr/submissions/1451056/ros/src/waypoint_follower/src/pure_pursuit_core.cpp:PurePursuit::calcCurvature:100"
"lookahead distance: 6.000000";"2";"/pure_pursuit";"1536981856.877825635";"/rosout,/twist_cmd";"/home/udacity/Git/carnd_cap_autogradr/submissions/1451056/ros/src/waypoint_follower/src/pure_pursuit_core.cpp:PurePursuit::calcLookaheadDistance:80"
"lateral accel = -1.471030";"2";"/pure_pursuit";"1536981856.877852139";"/rosout,/twist_cmd";"/home/udacity/Git/carnd_cap_autogradr/submissions/1451056/ros/src/waypoint_follower/src/pure_pursuit_core.cpp:TwistStamped waypoint_follower::PurePursuit::outputTwist:339"
"kappa :-0.19942";"2";"/pure_pursuit";"1536981856.877845363";"/rosout,/twist_cmd";"/home/udacity/Git/carnd_cap_autogradr/submissions/1451056/ros/src/waypoint_follower/src/pure_pursuit_core.cpp:PurePursuit::calcCurvature:100"
"lookahead distance: 6.000000";"2";"/pure_pursuit";"1536981856.877825635";"/rosout,/twist_cmd";"/home/udacity/Git/carnd_cap_autogradr/submissions/1451056/ros/src/waypoint_follower/src/pure_pursuit_core.cpp:PurePursuit::calcLookaheadDistance:80"
"lateral accel = -1.462723";"2";"/pure_pursuit";"1536981856.844518245";"/rosout,/twist_cmd";"/home/udacity/Git/carnd_cap_autogradr/submissions/1451056/ros/src/waypoint_follower/src/pure_pursuit_core.cpp:TwistStamped waypoint_follower::PurePursuit::outputTwist:339"
"kappa :-0.19788";"2";"/pure_pursuit";"1536981856.844511289";"/rosout,/twist_cmd";"/home/udacity/Git/carnd_cap_autogradr/submissions/1451056/ros/src/waypoint_follower/src/pure_pursuit_core.cpp:PurePursuit::calcCurvature:100"
"lookahead distance: 6.000000";"2";"/pure_pursuit";"1536981856.844492334";"/rosout,/twist_cmd";"/home/udacity/Git/carnd_cap_autogradr/submissions/1451056/ros/src/waypoint_follower/src/pure_pursuit_core.cpp:PurePursuit::calcLookaheadDistance:80"
"lateral accel = -1.462723";"2";"/pure_pursuit";"1536981856.844518245";"/rosout,/twist_cmd";"/home/udacity/Git/carnd_cap_autogradr/submissions/1451056/ros/src/waypoint_follower/src/pure_pursuit_core.cpp:TwistStamped waypoint_follower::PurePursuit::outputTwist:339"
"kappa :-0.19788";"2";"/pure_pursuit";"1536981856.844511289";"/rosout,/twist_cmd";"/home/udacity/Git/carnd_cap_autogradr/submissions/1451056/ros/src/waypoint_follower/src/pure_pursuit_core.cpp:PurePursuit::calcCurvature:100"
"lookahead distance: 6.000000";"2";"/pure_pursuit";"1536981856.844492334";"/rosout,/twist_cmd";"/home/udacity/Git/carnd_cap_autogradr/submissions/1451056/ros/src/waypoint_follower/src/pure_pursuit_core.cpp:PurePursuit::calcLookaheadDistance:80"
"lateral accel = -1.470357";"2";"/pure_pursuit";"1536981856.811201269";"/rosout,/twist_cmd";"/home/udacity/Git/carnd_cap_autogradr/submissions/1451056/ros/src/waypoint_follower/src/pure_pursuit_core.cpp:TwistStamped waypoint_follower::PurePursuit::outputTwist:339"
"kappa :-0.19788";"2";"/pure_pursuit";"1536981856.811185061";"/rosout,/twist_cmd";"/home/udacity/Git/carnd_cap_autogradr/submissions/1451056/ros/src/waypoint_follower/src/pure_pursuit_core.cpp:PurePursuit::calcCurvature:100"
"lookahead distance: 6.000000";"2";"/pure_pursuit";"1536981856.811156115";"/rosout,/twist_cmd";"/home/udacity/Git/carnd_cap_autogradr/submissions/1451056/ros/src/waypoint_follower/src/pure_pursuit_core.cpp:PurePursuit::calcLookaheadDistance:80"
"lateral accel = -1.470357";"2";"/pure_pursuit";"1536981856.811201269";"/rosout,/twist_cmd";"/home/udacity/Git/carnd_cap_autogradr/submissions/1451056/ros/src/waypoint_follower/src/pure_pursuit_core.cpp:TwistStamped waypoint_follower::PurePursuit::outputTwist:339"
"kappa :-0.19788";"2";"/pure_pursuit";"1536981856.811185061";"/rosout,/twist_cmd";"/home/udacity/Git/carnd_cap_autogradr/submissions/1451056/ros/src/waypoint_follower/src/pure_pursuit_core.cpp:PurePursuit::calcCurvature:100"
"lookahead distance: 6.000000";"2";"/pure_pursuit";"1536981856.811156115";"/rosout,/twist_cmd";"/home/udacity/Git/carnd_cap_autogradr/submissions/1451056/ros/src/waypoint_follower/src/pure_pursuit_core.cpp:PurePursuit::calcLookaheadDistance:80"
"lateral accel = -1.471884";"2";"/pure_pursuit";"1536981856.777862197";"/rosout,/twist_cmd";"/home/udacity/Git/carnd_cap_autogradr/submissions/1451056/ros/src/waypoint_follower/src/pure_pursuit_core.cpp:TwistStamped waypoint_follower::PurePursuit::outputTwist:339"
"kappa :-0.19788";"2";"/pure_pursuit";"1536981856.777853856";"/rosout,/twist_cmd";"/home/udacity/Git/carnd_cap_autogradr/submissions/1451056/ros/src/waypoint_follower/src/pure_pursuit_core.cpp:PurePursuit::calcCurvature:100"
"lateral accel = -1.471884";"2";"/pure_pursuit";"1536981856.777862197";"/rosout,/twist_cmd";"/home/udacity/Git/carnd_cap_autogradr/submissions/1451056/ros/src/waypoint_follower/src/pure_pursuit_core.cpp:TwistStamped waypoint_follower::PurePursuit::outputTwist:339"
"kappa :-0.19788";"2";"/pure_pursuit";"1536981856.777853856";"/rosout,/twist_cmd";"/home/udacity/Git/carnd_cap_autogradr/submissions/1451056/ros/src/waypoint_follower/src/pure_pursuit_core.cpp:PurePursuit::calcCurvature:100"
"lookahead distance: 6.000000";"2";"/pure_pursuit";"1536981856.777830916";"/rosout,/twist_cmd";"/home/udacity/Git/carnd_cap_autogradr/submissions/1451056/ros/src/waypoint_follower/src/pure_pursuit_core.cpp:PurePursuit::calcLookaheadDistance:80"
"lookahead distance: 6.000000";"2";"/pure_pursuit";"1536981856.777830916";"/rosout,/twist_cmd";"/home/udacity/Git/carnd_cap_autogradr/submissions/1451056/ros/src/waypoint_follower/src/pure_pursuit_core.cpp:PurePursuit::calcLookaheadDistance:80"
"lateral accel = -1.497246";"2";"/pure_pursuit";"1536981856.744518159";"/rosout,/twist_cmd";"/home/udacity/Git/carnd_cap_autogradr/submissions/1451056/ros/src/waypoint_follower/src/pure_pursuit_core.cpp:TwistStamped waypoint_follower::PurePursuit::outputTwist:339"
"kappa :-0.200873";"2";"/pure_pursuit";"1536981856.744511519";"/rosout,/twist_cmd";"/home/udacity/Git/carnd_cap_autogradr/submissions/1451056/ros/src/waypoint_follower/src/pure_pursuit_core.cpp:PurePursuit::calcCurvature:100"
"lookahead distance: 6.000000";"2";"/pure_pursuit";"1536981856.744490959";"/rosout,/twist_cmd";"/home/udacity/Git/carnd_cap_autogradr/submissions/1451056/ros/src/waypoint_follower/src/pure_pursuit_core.cpp:PurePursuit::calcLookaheadDistance:80"
"lateral accel = -1.497246";"2";"/pure_pursuit";"1536981856.744518159";"/rosout,/twist_cmd";"/home/udacity/Git/carnd_cap_autogradr/submissions/1451056/ros/src/waypoint_follower/src/pure_pursuit_core.cpp:TwistStamped waypoint_follower::PurePursuit::outputTwist:339"
"kappa :-0.200873";"2";"/pure_pursuit";"1536981856.744511519";"/rosout,/twist_cmd";"/home/udacity/Git/carnd_cap_autogradr/submissions/1451056/ros/src/waypoint_follower/src/pure_pursuit_core.cpp:PurePursuit::calcCurvature:100"
"lookahead distance: 6.000000";"2";"/pure_pursuit";"1536981856.744490959";"/rosout,/twist_cmd";"/home/udacity/Git/carnd_cap_autogradr/submissions/1451056/ros/src/waypoint_follower/src/pure_pursuit_core.cpp:PurePursuit::calcLookaheadDistance:80"
"lateral accel = -1.504996";"2";"/pure_pursuit";"1536981856.711209402";"/rosout,/twist_cmd";"/home/udacity/Git/carnd_cap_autogradr/submissions/1451056/ros/src/waypoint_follower/src/pure_pursuit_core.cpp:TwistStamped waypoint_follower::PurePursuit::outputTwist:339"
"kappa :-0.200873";"2";"/pure_pursuit";"1536981856.711200724";"/rosout,/twist_cmd";"/home/udacity/Git/carnd_cap_autogradr/submissions/1451056/ros/src/waypoint_follower/src/pure_pursuit_core.cpp:PurePursuit::calcCurvature:100"
"lookahead distance: 6.000000";"2";"/pure_pursuit";"1536981856.711175068";"/rosout,/twist_cmd";"/home/udacity/Git/carnd_cap_autogradr/submissions/1451056/ros/src/waypoint_follower/src/pure_pursuit_core.cpp:PurePursuit::calcLookaheadDistance:80"
"lateral accel = -1.504996";"2";"/pure_pursuit";"1536981856.711209402";"/rosout,/twist_cmd";"/home/udacity/Git/carnd_cap_autogradr/submissions/1451056/ros/src/waypoint_follower/src/pure_pursuit_core.cpp:TwistStamped waypoint_follower::PurePursuit::outputTwist:339"
"kappa :-0.200873";"2";"/pure_pursuit";"1536981856.711200724";"/rosout,/twist_cmd";"/home/udacity/Git/carnd_cap_autogradr/submissions/1451056/ros/src/waypoint_follower/src/pure_pursuit_core.cpp:PurePursuit::calcCurvature:100"
"lookahead distance: 6.000000";"2";"/pure_pursuit";"1536981856.711175068";"/rosout,/twist_cmd";"/home/udacity/Git/carnd_cap_autogradr/submissions/1451056/ros/src/waypoint_follower/src/pure_pursuit_core.cpp:PurePursuit::calcLookaheadDistance:80"
"lateral accel = -1.511196";"2";"/pure_pursuit";"1536981856.677858436";"/rosout,/twist_cmd";"/home/udacity/Git/carnd_cap_autogradr/submissions/1451056/ros/src/waypoint_follower/src/pure_pursuit_core.cpp:TwistStamped waypoint_follower::PurePursuit::outputTwist:339"
"kappa :-0.200873";"2";"/pure_pursuit";"1536981856.677849179";"/rosout,/twist_cmd";"/home/udacity/Git/carnd_cap_autogradr/submissions/1451056/ros/src/waypoint_follower/src/pure_pursuit_core.cpp:PurePursuit::calcCurvature:100"
"lookahead distance: 6.000000";"2";"/pure_pursuit";"1536981856.677828585";"/rosout,/twist_cmd";"/home/udacity/Git/carnd_cap_autogradr/submissions/1451056/ros/src/waypoint_follower/src/pure_pursuit_core.cpp:PurePursuit::calcLookaheadDistance:80"
"lateral accel = -1.511196";"2";"/pure_pursuit";"1536981856.677858436";"/rosout,/twist_cmd";"/home/udacity/Git/carnd_cap_autogradr/submissions/1451056/ros/src/waypoint_follower/src/pure_pursuit_core.cpp:TwistStamped waypoint_follower::PurePursuit::outputTwist:339"
"kappa :-0.200873";"2";"/pure_pursuit";"1536981856.677849179";"/rosout,/twist_cmd";"/home/udacity/Git/carnd_cap_autogradr/submissions/1451056/ros/src/waypoint_follower/src/pure_pursuit_core.cpp:PurePursuit::calcCurvature:100"
"lookahead distance: 6.000000";"2";"/pure_pursuit";"1536981856.677828585";"/rosout,/twist_cmd";"/home/udacity/Git/carnd_cap_autogradr/submissions/1451056/ros/src/waypoint_follower/src/pure_pursuit_core.cpp:PurePursuit::calcLookaheadDistance:80"
"lateral accel = -1.542173";"2";"/pure_pursuit";"1536981856.644547552";"/rosout,/twist_cmd";"/home/udacity/Git/carnd_cap_autogradr/submissions/1451056/ros/src/waypoint_follower/src/pure_pursuit_core.cpp:TwistStamped waypoint_follower::PurePursuit::outputTwist:339"
"kappa :-0.204571";"2";"/pure_pursuit";"1536981856.644534774";"/rosout,/twist_cmd";"/home/udacity/Git/carnd_cap_autogradr/submissions/1451056/ros/src/waypoint_follower/src/pure_pursuit_core.cpp:PurePursuit::calcCurvature:100"
"lookahead distance: 6.000000";"2";"/pure_pursuit";"1536981856.644505862";"/rosout,/twist_cmd";"/home/udacity/Git/carnd_cap_autogradr/submissions/1451056/ros/src/waypoint_follower/src/pure_pursuit_core.cpp:PurePursuit::calcLookaheadDistance:80"
"lateral accel = -1.542173";"2";"/pure_pursuit";"1536981856.644547552";"/rosout,/twist_cmd";"/home/udacity/Git/carnd_cap_autogradr/submissions/1451056/ros/src/waypoint_follower/src/pure_pursuit_core.cpp:TwistStamped waypoint_follower::PurePursuit::outputTwist:339"
"kappa :-0.204571";"2";"/pure_pursuit";"1536981856.644534774";"/rosout,/twist_cmd";"/home/udacity/Git/carnd_cap_autogradr/submissions/1451056/ros/src/waypoint_follower/src/pure_pursuit_core.cpp:PurePursuit::calcCurvature:100"
"lookahead distance: 6.000000";"2";"/pure_pursuit";"1536981856.644505862";"/rosout,/twist_cmd";"/home/udacity/Git/carnd_cap_autogradr/submissions/1451056/ros/src/waypoint_follower/src/pure_pursuit_core.cpp:PurePursuit::calcLookaheadDistance:80"
"lateral accel = -1.553223";"2";"/pure_pursuit";"1536981856.611209823";"/rosout,/twist_cmd";"/home/udacity/Git/carnd_cap_autogradr/submissions/1451056/ros/src/waypoint_follower/src/pure_pursuit_core.cpp:TwistStamped waypoint_follower::PurePursuit::outputTwist:339"
"kappa :-0.204571";"2";"/pure_pursuit";"1536981856.611203195";"/rosout,/twist_cmd";"/home/udacity/Git/carnd_cap_autogradr/submissions/1451056/ros/src/waypoint_follower/src/pure_pursuit_core.cpp:PurePursuit::calcCurvature:100"
"lookahead distance: 6.000000";"2";"/pure_pursuit";"1536981856.611184268";"/rosout,/twist_cmd";"/home/udacity/Git/carnd_cap_autogradr/submissions/1451056/ros/src/waypoint_follower/src/pure_pursuit_core.cpp:PurePursuit::calcLookaheadDistance:80"
"lateral accel = -1.553223";"2";"/pure_pursuit";"1536981856.611209823";"/rosout,/twist_cmd";"/home/udacity/Git/carnd_cap_autogradr/submissions/1451056/ros/src/waypoint_follower/src/pure_pursuit_core.cpp:TwistStamped waypoint_follower::PurePursuit::outputTwist:339"
"kappa :-0.204571";"2";"/pure_pursuit";"1536981856.611203195";"/rosout,/twist_cmd";"/home/udacity/Git/carnd_cap_autogradr/submissions/1451056/ros/src/waypoint_follower/src/pure_pursuit_core.cpp:PurePursuit::calcCurvature:100"
"lookahead distance: 6.000000";"2";"/pure_pursuit";"1536981856.611184268";"/rosout,/twist_cmd";"/home/udacity/Git/carnd_cap_autogradr/submissions/1451056/ros/src/waypoint_follower/src/pure_pursuit_core.cpp:PurePursuit::calcLookaheadDistance:80"
"lateral accel = -1.561115";"2";"/pure_pursuit";"1536981856.577883858";"/rosout,/twist_cmd";"/home/udacity/Git/carnd_cap_autogradr/submissions/1451056/ros/src/waypoint_follower/src/pure_pursuit_core.cpp:TwistStamped waypoint_follower::PurePursuit::outputTwist:339"
"kappa :-0.204571";"2";"/pure_pursuit";"1536981856.577870157";"/rosout,/twist_cmd";"/home/udacity/Git/carnd_cap_autogradr/submissions/1451056/ros/src/waypoint_follower/src/pure_pursuit_core.cpp:PurePursuit::calcCurvature:100"
"lookahead distance: 6.000000";"2";"/pure_pursuit";"1536981856.577844260";"/rosout,/twist_cmd";"/home/udacity/Git/carnd_cap_autogradr/submissions/1451056/ros/src/waypoint_follower/src/pure_pursuit_core.cpp:PurePursuit::calcLookaheadDistance:80"
"lateral accel = -1.561115";"2";"/pure_pursuit";"1536981856.577883858";"/rosout,/twist_cmd";"/home/udacity/Git/carnd_cap_autogradr/submissions/1451056/ros/src/waypoint_follower/src/pure_pursuit_core.cpp:TwistStamped waypoint_follower::PurePursuit::outputTwist:339"
"kappa :-0.204571";"2";"/pure_pursuit";"1536981856.577870157";"/rosout,/twist_cmd";"/home/udacity/Git/carnd_cap_autogradr/submissions/1451056/ros/src/waypoint_follower/src/pure_pursuit_core.cpp:PurePursuit::calcCurvature:100"
"lookahead distance: 6.000000";"2";"/pure_pursuit";"1536981856.577844260";"/rosout,/twist_cmd";"/home/udacity/Git/carnd_cap_autogradr/submissions/1451056/ros/src/waypoint_follower/src/pure_pursuit_core.cpp:PurePursuit::calcLookaheadDistance:80"
"lateral accel = -1.552138";"2";"/pure_pursuit";"1536981856.544541978";"/rosout,/twist_cmd";"/home/udacity/Git/carnd_cap_autogradr/submissions/1451056/ros/src/waypoint_follower/src/pure_pursuit_core.cpp:TwistStamped waypoint_follower::PurePursuit::outputTwist:339"
"kappa :-0.203189";"2";"/pure_pursuit";"1536981856.544534855";"/rosout,/twist_cmd";"/home/udacity/Git/carnd_cap_autogradr/submissions/1451056/ros/src/waypoint_follower/src/pure_pursuit_core.cpp:PurePursuit::calcCurvature:100"
"lookahead distance: 6.000000";"2";"/pure_pursuit";"1536981856.544513014";"/rosout,/twist_cmd";"/home/udacity/Git/carnd_cap_autogradr/submissions/1451056/ros/src/waypoint_follower/src/pure_pursuit_core.cpp:PurePursuit::calcLookaheadDistance:80"
"lateral accel = -1.552138";"2";"/pure_pursuit";"1536981856.544541978";"/rosout,/twist_cmd";"/home/udacity/Git/carnd_cap_autogradr/submissions/1451056/ros/src/waypoint_follower/src/pure_pursuit_core.cpp:TwistStamped waypoint_follower::PurePursuit::outputTwist:339"
"kappa :-0.203189";"2";"/pure_pursuit";"1536981856.544534855";"/rosout,/twist_cmd";"/home/udacity/Git/carnd_cap_autogradr/submissions/1451056/ros/src/waypoint_follower/src/pure_pursuit_core.cpp:PurePursuit::calcCurvature:100"
"lookahead distance: 6.000000";"2";"/pure_pursuit";"1536981856.544513014";"/rosout,/twist_cmd";"/home/udacity/Git/carnd_cap_autogradr/submissions/1451056/ros/src/waypoint_follower/src/pure_pursuit_core.cpp:PurePursuit::calcLookaheadDistance:80"
"lateral accel = -1.566248";"2";"/pure_pursuit";"1536981856.511209467";"/rosout,/twist_cmd";"/home/udacity/Git/carnd_cap_autogradr/submissions/1451056/ros/src/waypoint_follower/src/pure_pursuit_core.cpp:TwistStamped waypoint_follower::PurePursuit::outputTwist:339"
"kappa :-0.203189";"2";"/pure_pursuit";"1536981856.511196440";"/rosout,/twist_cmd";"/home/udacity/Git/carnd_cap_autogradr/submissions/1451056/ros/src/waypoint_follower/src/pure_pursuit_core.cpp:PurePursuit::calcCurvature:100"
"lookahead distance: 6.000000";"2";"/pure_pursuit";"1536981856.511162730";"/rosout,/twist_cmd";"/home/udacity/Git/carnd_cap_autogradr/submissions/1451056/ros/src/waypoint_follower/src/pure_pursuit_core.cpp:PurePursuit::calcLookaheadDistance:80"
"lateral accel = -1.566248";"2";"/pure_pursuit";"1536981856.511209467";"/rosout,/twist_cmd";"/home/udacity/Git/carnd_cap_autogradr/submissions/1451056/ros/src/waypoint_follower/src/pure_pursuit_core.cpp:TwistStamped waypoint_follower::PurePursuit::outputTwist:339"
"kappa :-0.203189";"2";"/pure_pursuit";"1536981856.511196440";"/rosout,/twist_cmd";"/home/udacity/Git/carnd_cap_autogradr/submissions/1451056/ros/src/waypoint_follower/src/pure_pursuit_core.cpp:PurePursuit::calcCurvature:100"
"lookahead distance: 6.000000";"2";"/pure_pursuit";"1536981856.511162730";"/rosout,/twist_cmd";"/home/udacity/Git/carnd_cap_autogradr/submissions/1451056/ros/src/waypoint_follower/src/pure_pursuit_core.cpp:PurePursuit::calcLookaheadDistance:80"
"lateral accel = -1.570952";"2";"/pure_pursuit";"1536981856.477871154";"/rosout,/twist_cmd";"/home/udacity/Git/carnd_cap_autogradr/submissions/1451056/ros/src/waypoint_follower/src/pure_pursuit_core.cpp:TwistStamped waypoint_follower::PurePursuit::outputTwist:339"
"kappa :-0.203189";"2";"/pure_pursuit";"1536981856.477864414";"/rosout,/twist_cmd";"/home/udacity/Git/carnd_cap_autogradr/submissions/1451056/ros/src/waypoint_follower/src/pure_pursuit_core.cpp:PurePursuit::calcCurvature:100"
"lookahead distance: 6.000000";"2";"/pure_pursuit";"1536981856.477846667";"/rosout,/twist_cmd";"/home/udacity/Git/carnd_cap_autogradr/submissions/1451056/ros/src/waypoint_follower/src/pure_pursuit_core.cpp:PurePursuit::calcLookaheadDistance:80"
"lateral accel = -1.570952";"2";"/pure_pursuit";"1536981856.477871154";"/rosout,/twist_cmd";"/home/udacity/Git/carnd_cap_autogradr/submissions/1451056/ros/src/waypoint_follower/src/pure_pursuit_core.cpp:TwistStamped waypoint_follower::PurePursuit::outputTwist:339"
"kappa :-0.203189";"2";"/pure_pursuit";"1536981856.477864414";"/rosout,/twist_cmd";"/home/udacity/Git/carnd_cap_autogradr/submissions/1451056/ros/src/waypoint_follower/src/pure_pursuit_core.cpp:PurePursuit::calcCurvature:100"
"lookahead distance: 6.000000";"2";"/pure_pursuit";"1536981856.477846667";"/rosout,/twist_cmd";"/home/udacity/Git/carnd_cap_autogradr/submissions/1451056/ros/src/waypoint_follower/src/pure_pursuit_core.cpp:PurePursuit::calcLookaheadDistance:80"
"lateral accel = -1.568487";"2";"/pure_pursuit";"1536981856.444525262";"/rosout,/twist_cmd";"/home/udacity/Git/carnd_cap_autogradr/submissions/1451056/ros/src/waypoint_follower/src/pure_pursuit_core.cpp:TwistStamped waypoint_follower::PurePursuit::outputTwist:339"
"kappa :-0.202668";"2";"/pure_pursuit";"1536981856.444512816";"/rosout,/twist_cmd";"/home/udacity/Git/carnd_cap_autogradr/submissions/1451056/ros/src/waypoint_follower/src/pure_pursuit_core.cpp:PurePursuit::calcCurvature:100"
"lookahead distance: 6.000000";"2";"/pure_pursuit";"1536981856.444485925";"/rosout,/twist_cmd";"/home/udacity/Git/carnd_cap_autogradr/submissions/1451056/ros/src/waypoint_follower/src/pure_pursuit_core.cpp:PurePursuit::calcLookaheadDistance:80"
"lateral accel = -1.576306";"2";"/pure_pursuit";"1536981856.411208058";"/rosout,/twist_cmd";"/home/udacity/Git/carnd_cap_autogradr/submissions/1451056/ros/src/waypoint_follower/src/pure_pursuit_core.cpp:TwistStamped waypoint_follower::PurePursuit::outputTwist:339"
"lateral accel = -1.568487";"2";"/pure_pursuit";"1536981856.444525262";"/rosout,/twist_cmd";"/home/udacity/Git/carnd_cap_autogradr/submissions/1451056/ros/src/waypoint_follower/src/pure_pursuit_core.cpp:TwistStamped waypoint_follower::PurePursuit::outputTwist:339"
"kappa :-0.202668";"2";"/pure_pursuit";"1536981856.444512816";"/rosout,/twist_cmd";"/home/udacity/Git/carnd_cap_autogradr/submissions/1451056/ros/src/waypoint_follower/src/pure_pursuit_core.cpp:PurePursuit::calcCurvature:100"
"lookahead distance: 6.000000";"2";"/pure_pursuit";"1536981856.444485925";"/rosout,/twist_cmd";"/home/udacity/Git/carnd_cap_autogradr/submissions/1451056/ros/src/waypoint_follower/src/pure_pursuit_core.cpp:PurePursuit::calcLookaheadDistance:80"
"lateral accel = -1.576306";"2";"/pure_pursuit";"1536981856.411208058";"/rosout,/twist_cmd";"/home/udacity/Git/carnd_cap_autogradr/submissions/1451056/ros/src/waypoint_follower/src/pure_pursuit_core.cpp:TwistStamped waypoint_follower::PurePursuit::outputTwist:339"
"kappa :-0.202668";"2";"/pure_pursuit";"1536981856.411195117";"/rosout,/twist_cmd";"/home/udacity/Git/carnd_cap_autogradr/submissions/1451056/ros/src/waypoint_follower/src/pure_pursuit_core.cpp:PurePursuit::calcCurvature:100"
"lookahead distance: 6.000000";"2";"/pure_pursuit";"1536981856.411167399";"/rosout,/twist_cmd";"/home/udacity/Git/carnd_cap_autogradr/submissions/1451056/ros/src/waypoint_follower/src/pure_pursuit_core.cpp:PurePursuit::calcLookaheadDistance:80"
"kappa :-0.202668";"2";"/pure_pursuit";"1536981856.411195117";"/rosout,/twist_cmd";"/home/udacity/Git/carnd_cap_autogradr/submissions/1451056/ros/src/waypoint_follower/src/pure_pursuit_core.cpp:PurePursuit::calcCurvature:100"
"lookahead distance: 6.000000";"2";"/pure_pursuit";"1536981856.411167399";"/rosout,/twist_cmd";"/home/udacity/Git/carnd_cap_autogradr/submissions/1451056/ros/src/waypoint_follower/src/pure_pursuit_core.cpp:PurePursuit::calcLookaheadDistance:80"
"lateral accel = -1.580997";"2";"/pure_pursuit";"1536981856.377851328";"/rosout,/twist_cmd";"/home/udacity/Git/carnd_cap_autogradr/submissions/1451056/ros/src/waypoint_follower/src/pure_pursuit_core.cpp:TwistStamped waypoint_follower::PurePursuit::outputTwist:339"
